symbol,ltp,changepct,contribution
M&M,3201.7,1.14,7.61
KOTAKBANK,385.95,1.02,6.34
SHRIRAMFIN,1061.5,2.52,5.85
HCLTECH,1239.5,1.49,5.15
BAJAJFINSV,1900.6,2.1,5.03
BHARTIARTL,1948.4,0.43,4.99
ULTRACEMCO,12094.0,1.6,4.61
ICICIBANK,1463.1,0.2,4.03
INDIGO,5305.0,1.45,3.82
EICHERMOT,7689.5,1.67,3.19
TITAN,4688.7,0.98,3.15
BAJFINANCE,1069.2,0.49,2.67
MARUTI,13597.0,0.61,2.57
GRASIM,3179.8,1.15,2.48
LT,3846.6,0.2,1.92
JSWSTEEL,1267.4,0.83,1.87
BEL,410.05,0.47,1.44
TATASTEEL,187.24,0.45,1.34
AXISBANK,1258.2,0.18,1.29
NTPC,348.55,0.37,1.17
SUNPHARMA,1961.9,0.28,1.04
JIOFIN,240.03,0.46,0.96
HINDALCO,951.4,0.38,0.91
COALINDIA,431.25,0.43,0.76
NESTLEIND,1451.9,0.39,0.73
HINDUNILVR,2142.5,0.13,0.57
APOLLOHOSP,8926.5,0.24,0.37
SBILIFE,1827.9,0.19,0.34
ADANIPORTS,1846.5,0.14,0.31
ONGC,249.89,0.12,0.24
ASIANPAINT,2692.4,0.04,0.11
TECHM,1576.3,-0.01,-0.02
ADANIENT,3182.7,-0.02,-0.03
MAXHEALTH,1100.4,-0.18,-0.3
ETERNAL,286.6,-0.12,-0.51
CIPLA,1432.5,-0.63,-1.1
HDFCLIFE,561.0,-0.65,-1.12
WIPRO,174.97,-0.8,-1.14
TMPV,333.8,-0.79,-1.34
TATACONSUM,1081.5,-0.95,-1.45
POWERGRID,286.7,-0.69,-1.72
TRENT,2894.7,-1.07,-2.1
DRREDDY,1206.0,-1.4,-2.13
BAJAJ-AUTO,10403.5,-1.13,-2.27
ITC,281.0,-0.6,-4.77
TCS,2221.1,-1.33,-8.59
SBIN,1044.4,-1.47,-11.84
INFY,1073.5,-1.25,-14.15
RELIANCE,1303.7,-1.47,-30.65
HDFCBANK,761.45,-2.08,-63.89
