symbol,ltp,changepct,contribution
HDFCBANK,720.3,1.29,39.61
INFY,1144.0,2.9,32.81
TCS,2342.0,4.0,25.82
HCLTECH,1316.1,2.59,8.95
RELIANCE,1287.0,0.37,7.71
TECHM,1640.9,3.41,6.43
AXISBANK,1265.0,0.71,5.08
LT,4045.8,0.46,4.4
WIPRO,180.95,2.51,3.58
SBIN,1047.5,0.44,3.54
BAJAJ-AUTO,11910.0,1.6,3.21
HINDALCO,1037.4,1.29,3.09
BHARTIARTL,1882.4,0.22,2.55
GRASIM,3290.0,0.97,2.09
TITAN,5169.2,0.58,1.86
TMPV,319.4,1.06,1.79
TRENT,2898.0,0.67,1.31
SUNPHARMA,1920.0,0.35,1.3
POWERGRID,266.05,0.43,1.07
MAXHEALTH,1014.1,0.5,0.83
M&M,3334.0,0.12,0.8
BEL,411.9,0.22,0.68
APOLLOHOSP,8838.5,0.44,0.67
NESTLEIND,1454.6,0.32,0.6
CIPLA,1423.5,0.25,0.44
COALINDIA,401.0,0.25,0.44
HINDUNILVR,2010.4,0.07,0.3
JIOFIN,238.4,0.13,0.27
ONGC,232.25,0.11,0.22
DRREDDY,1178.0,0.08,0.12
HDFCLIFE,548.0,0.0,0.0
ADANIENT,3168.5,-0.02,-0.03
TATACONSUM,1040.7,-0.12,-0.18
JSWSTEEL,1334.9,-0.19,-0.43
TATASTEEL,186.5,-0.16,-0.48
ETERNAL,328.0,-0.15,-0.63
KOTAKBANK,423.7,-0.12,-0.75
NTPC,330.05,-0.26,-0.82
ADANIPORTS,1707.5,-0.38,-0.85
EICHERMOT,8059.0,-0.51,-0.97
BAJAJFINSV,2002.0,-0.45,-1.08
INDIGO,5166.0,-0.45,-1.19
SBILIFE,1761.1,-0.69,-1.25
BAJFINANCE,1079.9,-0.29,-1.58
MARUTI,13376.0,-0.48,-2.02
ASIANPAINT,2608.7,-0.85,-2.26
SHRIRAMFIN,1086.9,-1.3,-3.02
ULTRACEMCO,11589.0,-1.1,-3.16
ITC,266.0,-1.13,-8.99
ICICIBANK,1422.8,-1.42,-28.6
