symbol,ltp,changepct,contribution
HDFCBANK,739.5,1.15,34.2
RELIANCE,1247.4,1.68,33.91
ITC,267.0,1.76,13.56
ETERNAL,335.9,2.69,11.02
ICICIBANK,1345.0,0.45,8.78
HCLTECH,1281.0,2.47,8.27
TCS,2128.7,1.11,6.94
SUNPHARMA,1868.9,1.69,6.09
TITAN,4875.0,1.57,4.89
LT,3904.8,0.51,4.73
BEL,398.5,1.3,3.87
KOTAKBANK,414.8,0.55,3.31
HINDUNILVR,1947.0,0.77,3.25
MAXHEALTH,1066.6,1.62,2.62
NTPC,326.4,0.84,2.58
HDFCLIFE,559.4,1.51,2.51
TECHM,1558.5,1.37,2.5
SBILIFE,1756.0,1.42,2.49
ONGC,235.63,1.2,2.3
ULTRACEMCO,11100.0,0.77,2.15
COALINDIA,414.7,1.16,1.98
MARUTI,12153.0,0.41,1.67
DRREDDY,1198.3,1.11,1.64
NESTLEIND,1385.0,0.91,1.64
INDIGO,4941.0,0.43,1.1
BAJAJ-AUTO,11460.0,0.4,0.78
M&M,3055.3,0.11,0.71
TATACONSUM,1000.6,0.46,0.68
SHRIRAMFIN,1011.8,0.18,0.4
JIOFIN,229.97,0.03,0.06
EICHERMOT,7512.5,-0.05,-0.09
SBIN,996.0,-0.02,-0.16
BAJAJFINSV,1849.8,-0.15,-0.35
APOLLOHOSP,8912.0,-0.36,-0.53
TRENT,2815.5,-0.3,-0.57
CIPLA,1386.1,-0.61,-1.03
ASIANPAINT,2440.3,-0.45,-1.16
TMPV,301.65,-0.71,-1.16
JSWSTEEL,1268.6,-0.55,-1.2
HINDALCO,981.2,-0.54,-1.25
WIPRO,164.55,-1.39,-1.92
ADANIENT,2975.0,-1.51,-1.94
GRASIM,3166.0,-1.36,-2.83
TATASTEEL,183.4,-1.17,-3.37
POWERGRID,266.1,-1.58,-3.81
AXISBANK,1250.0,-0.56,-3.88
ADANIPORTS,1787.1,-2.06,-4.49
BAJFINANCE,1021.3,-1.86,-9.8
INFY,1038.5,-1.24,-13.59
BHARTIARTL,1830.2,-3.45,-38.77
