symbol,ltp,changepct,contribution
INFY,1270.8,5.68,62.42
TCS,2446.9,6.51,40.82
HDFCBANK,748.25,0.75,22.37
HCLTECH,1243.5,4.05,13.6
ITC,283.25,1.29,9.97
M&M,2998.3,0.95,6.16
ETERNAL,250.75,1.07,4.4
TITAN,4078.1,1.33,4.15
ADANIPORTS,1814.5,1.74,3.8
TECHM,1571.4,1.83,3.35
ASIANPAINT,2660.7,1.08,2.79
KOTAKBANK,379.05,0.44,2.66
ADANIENT,2968.1,2.02,2.61
TRENT,4210.4,1.28,2.43
MARUTI,13022.0,0.59,2.41
JIOFIN,237.64,1.14,2.3
WIPRO,209.84,1.66,2.3
TMPV,390.2,1.38,2.27
BHARTIARTL,1814.2,0.2,2.25
SBIN,956.65,0.27,2.11
JSWSTEEL,1310.8,0.88,1.92
HINDUNILVR,2093.7,0.45,1.9
MAXHEALTH,948.7,1.09,1.77
TATACONSUM,1154.7,1.0,1.48
EICHERMOT,7141.5,0.58,1.08
HINDALCO,1146.3,0.44,1.02
NESTLEIND,1398.7,0.5,0.9
INDIGO,4466.1,0.29,0.74
ONGC,265.05,0.28,0.54
BEL,407.85,0.16,0.48
TATASTEEL,210.6,0.01,0.03
COALINDIA,472.15,-0.1,-0.17
GRASIM,3097.6,-0.16,-0.33
APOLLOHOSP,8089.5,-0.23,-0.34
SBILIFE,1801.7,-0.6,-1.06
CIPLA,1379.3,-0.79,-1.34
SUNPHARMA,1789.9,-0.37,-1.34
ULTRACEMCO,11165.0,-0.6,-1.68
BAJAJ-AUTO,10281.0,-0.92,-1.79
SHRIRAMFIN,911.7,-0.8,-1.8
DRREDDY,1274.0,-1.27,-1.88
HDFCLIFE,579.9,-1.13,-1.88
BAJAJFINSV,1741.4,-0.99,-2.3
LT,4000.9,-0.25,-2.32
POWERGRID,282.15,-1.4,-3.39
BAJFINANCE,882.0,-0.79,-4.17
RELIANCE,1314.6,-0.41,-8.3
NTPC,367.4,-2.98,-9.17
AXISBANK,1251.1,-1.94,-13.49
ICICIBANK,1226.6,-1.06,-20.74
