symbol,ltp,changepct,contribution
KOTAKBANK,2147.6,1.09,7.33
MARUTI,16097.0,1.24,5.65
BEL,417.25,1.34,4.45
HCLTECH,1642.9,1.15,4.3
TMPV,363.8,1.96,3.59
INFY,1564.0,0.25,3.06
ADANIPORTS,1530.5,0.9,2.19
ETERNAL,301.5,0.47,2.15
EICHERMOT,7125.5,1.02,2.11
ICICIBANK,1390.1,0.09,1.96
COALINDIA,379.65,0.93,1.78
JSWSTEEL,1168.4,0.7,1.7
ULTRACEMCO,11662.0,0.53,1.65
TECHM,1529.5,0.8,1.63
ONGC,244.83,0.65,1.4
TATASTEEL,168.63,0.4,1.29
LT,4073.2,0.09,0.93
HINDALCO,810.8,0.3,0.78
NTPC,327.1,0.2,0.69
HDFCLIFE,766.75,0.32,0.59
SBILIFE,1971.6,0.28,0.55
BAJAJ-AUTO,9096.0,0.25,0.54
WIPRO,250.28,0.3,0.46
DRREDDY,1260.1,0.1,0.16
ITC,404.25,0.0,0.0
SHRIRAMFIN,851.55,-0.01,-0.03
NESTLEIND,1260.6,-0.04,-0.08
POWERGRID,269.65,-0.11,-0.3
HINDUNILVR,2464.5,-0.09,-0.42
GRASIM,2731.5,-0.29,-0.68
ASIANPAINT,2867.6,-0.24,-0.69
TCS,3133.4,-0.13,-0.91
CIPLA,1523.1,-0.54,-1.02
JIOFIN,304.75,-0.47,-1.06
APOLLOHOSP,7287.5,-0.65,-1.07
ADANIENT,2262.0,-0.8,-1.15
TITAN,3894.9,-0.33,-1.15
TATACONSUM,1163.8,-0.73,-1.2
BAJAJFINSV,2081.8,-0.58,-1.5
TRENT,4215.9,-0.81,-1.72
RELIANCE,1566.1,-0.09,-2.03
AXISBANK,1275.7,-0.31,-2.4
M&M,3741.6,-0.42,-3.03
INDIGO,5794.0,-1.82,-5.19
SBIN,973.1,-0.6,-5.23
SUNPHARMA,1807.4,-1.32,-5.32
MAXHEALTH,1125.4,-3.22,-5.82
BHARTIARTL,2089.7,-0.57,-7.16
BAJFINANCE,1021.1,-1.58,-9.31
HDFCBANK,1002.1,-0.55,-18.28
