symbol,ltp,changepct,contribution
INFY,1448.9,-2.42,-29.3
ICICIBANK,1359.6,-1.18,-26.62
M&M,3396.5,-3.78,-21.99
HDFCBANK,945.05,-0.51,-16.72
TCS,2899.1,-1.97,-15.54
BAJFINANCE,985.1,-2.73,-13.8
ETERNAL,321.0,-3.39,-12.29
SUNPHARMA,1586.7,-2.5,-11.03
BHARTIARTL,1916.6,-0.98,-10.97
AXISBANK,1154.0,-1.08,-8.2
TATASTEEL,167.4,-2.89,-7.48
HCLTECH,1395.3,-2.0,-7.45
KOTAKBANK,1994.8,-0.93,-6.76
ASIANPAINT,2342.8,-2.55,-6.29
TECHM,1407.7,-2.53,-5.43
HINDUNILVR,2511.8,-1.04,-4.85
TITAN,3327.3,-1.52,-4.76
INDUSINDBK,712.75,-3.78,-4.66
BEL,395.9,-1.8,-4.53
WIPRO,235.75,-2.58,-3.94
BAJAJFINSV,2003.2,-1.59,-3.76
JIOFIN,295.85,-1.91,-3.63
TRENT,4679.0,-1.34,-3.44
JSWSTEEL,1130.8,-1.54,-3.38
SBIN,856.95,-0.49,-3.32
BAJAJ-AUTO,8702.0,-1.59,-3.18
NTPC,337.9,-0.76,-2.87
DRREDDY,1253.1,-1.73,-2.82
GRASIM,2746.8,-1.14,-2.67
POWERGRID,282.25,-0.76,-2.38
APOLLOHOSP,7510.0,-1.5,-2.37
TATACONSUM,1119.0,-1.34,-2.28
ADANIPORTS,1392.0,-1.08,-2.18
SHRIRAMFIN,606.05,-1.09,-2.1
NESTLEIND,1162.6,-0.93,-1.79
ULTRACEMCO,12070.0,-0.58,-1.76
ADANIENT,2543.7,-1.27,-1.69
COALINDIA,389.15,-0.85,-1.68
ONGC,238.02,-0.69,-1.46
CIPLA,1499.4,-0.68,-1.32
SBILIFE,1798.8,-0.61,-1.08
HEROMOTOCO,5328.0,-0.49,-0.54
HINDALCO,743.85,-0.24,-0.49
HDFCLIFE,764.4,-0.08,-0.14
