symbol,ltp,changepct,contribution
ICICIBANK,1239.7,-1.35,-26.29
ITC,279.65,-2.59,-19.92
M&M,2970.2,-2.54,-16.39
LT,4010.8,-1.64,-15.19
HINDUNILVR,2084.3,-3.32,-13.97
BHARTIARTL,1810.6,-1.02,-11.45
BAJFINANCE,889.05,-2.16,-11.36
KOTAKBANK,377.4,-1.8,-10.82
SBIN,954.1,-1.08,-8.41
HDFCBANK,742.7,-0.25,-7.42
SHRIRAMFIN,919.05,-3.06,-6.87
NTPC,378.7,-2.17,-6.65
ULTRACEMCO,11232.0,-2.23,-6.21
AXISBANK,1275.9,-0.84,-5.81
MARUTI,12946.0,-1.4,-5.7
MAXHEALTH,938.45,-2.84,-4.58
TATACONSUM,1143.3,-3.07,-4.52
ETERNAL,248.1,-1.0,-4.09
TITAN,4024.6,-1.25,-3.89
TMPV,384.9,-2.34,-3.83
NESTLEIND,1391.8,-2.13,-3.83
ASIANPAINT,2632.4,-1.49,-3.83
POWERGRID,286.15,-1.54,-3.71
JIOFIN,234.95,-1.7,-3.42
BAJAJFINSV,1758.9,-1.4,-3.24
TRENT,4157.3,-1.6,-3.03
BEL,407.2,-0.87,-2.58
ADANIPORTS,1783.5,-1.18,-2.57
HDFCLIFE,586.55,-1.41,-2.34
EICHERMOT,7100.5,-1.08,-2.0
RELIANCE,1320.0,-0.09,-1.81
SBILIFE,1812.5,-0.97,-1.7
BAJAJ-AUTO,10376.0,-0.81,-1.57
DRREDDY,1290.4,-1.02,-1.5
GRASIM,3102.6,-0.64,-1.33
CIPLA,1390.3,-0.77,-1.3
APOLLOHOSP,8108.5,-0.84,-1.24
ADANIENT,2909.4,-0.96,-1.23
ONGC,264.3,-0.42,-0.81
SUNPHARMA,1796.5,-0.15,-0.54
