symbol,ltp,changepct,contribution
HDFCBANK,794.7,-1.93,-58.44
RELIANCE,1315.1,-2.6,-53.44
MARUTI,13076.0,-4.62,-19.17
BAJFINANCE,898.95,-2.77,-14.86
ITC,298.65,-1.84,-14.43
INFY,1276.8,-1.21,-13.5
TCS,2472.6,-2.05,-13.05
EICHERMOT,7050.0,-5.04,-9.49
M&M,3220.2,-1.21,-7.96
INDIGO,4427.2,-2.79,-7.25
ETERNAL,236.22,-1.67,-6.97
HINDUNILVR,2127.2,-1.3,-5.58
SHRIRAMFIN,1004.1,-2.28,-5.22
HCLTECH,1429.4,-1.5,-5.11
JIOFIN,237.68,-2.27,-4.65
TITAN,4439.3,-1.46,-4.63
KOTAKBANK,371.9,-0.71,-4.35
NESTLEIND,1226.1,-1.86,-3.41
HINDALCO,978.25,-1.4,-3.3
BAJAJFINSV,1788.3,-1.16,-2.74
CIPLA,1211.1,-1.5,-2.58
SBIN,1063.55,-0.3,-2.38
GRASIM,2713.0,-1.08,-2.29
ULTRACEMCO,11502.0,-0.75,-2.13
TRENT,3875.4,-1.05,-2.03
POWERGRID,300.35,-0.79,-1.94
JSWSTEEL,1204.2,-0.87,-1.93
ADANIPORTS,1465.3,-0.68,-1.51
LT,3954.3,-0.14,-1.32
WIPRO,202.97,-0.93,-1.31
ASIANPAINT,2352.4,-0.35,-0.92
SBILIFE,1914.4,-0.46,-0.82
TECHM,1435.4,-0.33,-0.61
BEL,441.55,-0.2,-0.61
SUNPHARMA,1652.2,-0.16,-0.59
TATACONSUM,1090.3,-0.31,-0.47
TATASTEEL,206.39,-0.11,-0.32
MAXHEALTH,951.7,-0.17,-0.28
