symbol,ltp,changepct,contribution
ICICIBANK,1264.3,1.7,33.59
HDFCBANK,766.8,1.0,30.12
AXISBANK,1285.4,2.5,17.55
RELIANCE,1354.5,0.36,7.36
SHRIRAMFIN,941.0,2.79,6.35
TRENT,4296.5,2.93,5.63
KOTAKBANK,384.15,0.86,5.24
BAJFINANCE,916.55,0.97,5.18
HINDUNILVR,2203.6,1.12,4.78
ASIANPAINT,2639.8,1.55,4.04
EICHERMOT,6981.5,1.28,2.4
WIPRO,203.11,1.66,2.32
ULTRACEMCO,11569.0,0.82,2.31
NESTLEIND,1423.1,1.17,2.14
HINDALCO,1109.2,0.89,2.09
INDIGO,4438.6,0.8,2.07
JIOFIN,238.19,1.01,2.06
BAJAJFINSV,1766.0,0.78,1.83
SBILIFE,1870.7,0.58,1.03
APOLLOHOSP,8362.5,0.65,0.97
ADANIENT,2717.3,0.72,0.94
TMPV,363.35,0.55,0.91
TATASTEEL,209.19,0.29,0.85
JSWSTEEL,1285.5,0.33,0.73
HDFCLIFE,616.6,0.36,0.61
TECHM,1422.2,0.15,0.28
GRASIM,3155.3,0.03,0.06
