symbol,ltp,changepct,contribution
RELIANCE,1558.2,-0.8,-18.03
ICICIBANK,1359.8,-0.24,-5.23
SUNPHARMA,1737.0,-1.09,-4.39
INDIGO,5081.5,-1.49,-4.25
HINDUNILVR,2282.2,-0.89,-4.19
INFY,1663.4,-0.29,-3.55
SBIN,968.95,-0.3,-2.61
DRREDDY,1265.8,-1.4,-2.31
ASIANPAINT,2785.5,-0.8,-2.3
HDFCLIFE,755.35,-1.14,-2.12
TMPV,359.2,-1.13,-2.07
WIPRO,268.06,-1.25,-1.93
ADANIENT,2222.7,-1.17,-1.68
ONGC,233.77,-0.74,-1.59
TATASTEEL,170.07,-0.49,-1.58
ITC,406.6,-0.18,-1.55
BAJAJFINSV,2035.7,-0.58,-1.5
TITAN,3909.3,-0.42,-1.46
LT,4053.6,-0.13,-1.35
JSWSTEEL,1091.3,-0.5,-1.22
HCLTECH,1674.7,-0.31,-1.16
TATACONSUM,1179.2,-0.54,-0.89
NTPC,322.55,-0.22,-0.75
CIPLA,1496.3,-0.29,-0.55
GRASIM,2826.9,-0.1,-0.23
TECHM,1631.5,-0.09,-0.18
