symbol,ltp,changepct,contribution
ETERNAL,303.8,5.18,23.51
ICICIBANK,1406.5,0.73,15.77
LT,4169.0,1.35,13.86
M&M,3675.8,1.83,13.1
TATASTEEL,208.01,2.98,9.51
AXISBANK,1356.7,1.14,8.75
TCS,2984.6,1.23,8.52
MARUTI,15146.0,1.12,5.05
NTPC,366.9,1.38,4.69
ONGC,272.15,2.08,4.42
POWERGRID,294.35,1.59,4.25
BAJAJ-AUTO,9774.0,1.92,4.13
HINDUNILVR,2453.6,0.76,3.55
EICHERMOT,7296.0,1.4,2.87
TECHM,1644.6,1.41,2.85
GRASIM,2953.9,0.94,2.17
MAXHEALTH,1021.5,1.14,2.04
NESTLEIND,1308.6,1.0,2.0
HINDALCO,968.9,0.48,1.23
TMPV,379.35,0.52,0.94
TITAN,4269.1,0.27,0.93
WIPRO,231.47,0.6,0.92
KOTAKBANK,429.3,0.12,0.8
JIOFIN,270.2,0.35,0.78
SUNPHARMA,1707.8,0.19,0.76
TRENT,4184.4,0.32,0.67
INFY,1497.8,0.04,0.49
BAJAJFINSV,2027.9,0.16,0.41
APOLLOHOSP,7219.0,0.11,0.18
BEL,437.3,0.0,0.0
CIPLA,1342.1,-0.03,-0.06
JSWSTEEL,1244.1,-0.07,-0.17
INDIGO,4960.4,-0.07,-0.2
COALINDIA,430.95,-0.17,-0.32
SBILIFE,2018.3,-0.28,-0.54
ULTRACEMCO,13023.0,-0.19,-0.59
HDFCLIFE,703.95,-0.56,-1.03
ADANIPORTS,1554.7,-0.45,-1.09
ADANIENT,2228.4,-0.96,-1.37
SBIN,1144.1,-0.17,-1.47
TATACONSUM,1152.2,-1.29,-2.11
DRREDDY,1256.0,-1.53,-2.5
ASIANPAINT,2393.6,-0.98,-2.8
SHRIRAMFIN,1048.6,-1.33,-3.31
ITC,321.4,-0.43,-3.67
RELIANCE,1458.5,-0.21,-4.69
HCLTECH,1573.1,-1.8,-6.68
BAJFINANCE,965.6,-1.79,-10.45
BHARTIARTL,2011.3,-1.32,-16.43
HDFCBANK,932.4,-0.52,-17.13
